weights btw layer0 to layer1,-1.4932875633239746,-0.8758549094200134,0.2696755528450012,-0.46093225479125977,0.032190680503845215,-0.6129327416419983,0.42514994740486145,1.688617467880249,-1.1126089096069336,1.385050892829895,0.7256742715835571,1.1842237710952759,1.8669538497924805,-0.46478185057640076
weights btw layer0 to layer1,-0.1722511500120163,0.8793350458145142,0.59872967004776,-0.4274977445602417,0.5563777089118958,-0.941510021686554,0.5459374785423279,-0.8480992913246155,0.7593045830726624,0.40331876277923584,-1.0576497316360474,0.5601238012313843,1.5344290733337402,-2.004295825958252
weights btw layer0 to layer1,0.38775479793548584,1.261183500289917,-0.9672475457191467,-0.07148584723472595,2.025428056716919,-1.497573971748352,0.02710585854947567,-0.8970025181770325,1.3353655338287354,0.38124608993530273,0.6342405676841736,-0.042268283665180206,-1.4174221754074097,-0.7606772184371948
weights btw layer0 to layer1,0.5769914984703064,-0.39133819937705994,1.1590813398361206,0.8158503174781799,-0.5834252834320068,0.27303919196128845,0.8202704191207886,0.0441446416079998,-0.2053418904542923,-1.6102598905563354,-0.49640145897865295,-0.1785244196653366,1.008054256439209,0.11428360641002655
weights btw layer0 to layer1,-0.2967267334461212,-0.5822774171829224,1.3066374063491821,-0.4746599495410919,-0.18105658888816833,0.22123178839683533,0.43969035148620605,0.5032446980476379,-1.9037011861801147,-0.09398825466632843,-0.4011192321777344,0.22888009250164032,2.213042736053467,2.3327136039733887
weights btw layer0 to layer1,-0.22387506067752838,-0.7103710770606995,2.420738458633423,-0.6186702251434326,0.7384952902793884,0.13791292905807495,-0.36803513765335083,-0.22918200492858887,-0.6482976078987122,-1.0797388553619385,0.6025822162628174,0.8631125092506409,0.8835723400115967,-0.003750477684661746
weights btw layer0 to layer1,1.0322786569595337,-1.0059818029403687,0.5030105710029602,-0.03244638815522194,0.35876786708831787,-1.867354154586792,-0.11353655159473419,0.7620389461517334,-0.14830844104290009,-2.377138137817383,0.5673883557319641,1.0779871940612793,-1.8610546588897705,-1.7159018516540527
weights btw layer0 to layer1,1.46695077419281,-0.977013111114502,-2.490186929702759,-0.5321099162101746,-0.2540155351161957,0.3815901279449463,0.3747110664844513,-0.9524929523468018,-0.19371983408927917,-0.34467700123786926,-1.1780147552490234,0.2687256634235382,-1.2251503467559814,-2.1701834201812744
weights btw layer0 to layer1,0.38762906193733215,0.10661856830120087,2.1672310829162598,-0.2313118577003479,1.511911153793335,1.4147686958312988,-1.0242230892181396,-0.8386979103088379,2.0485434532165527,0.9347407817840576,0.11252594739198685,1.0496516227722168,-0.3150969445705414,-2.3049612045288086
weights btw layer0 to layer1,0.2437879741191864,0.12774164974689484,1.2194663286209106,1.3448994159698486,-0.6614035367965698,-0.5590685606002808,-2.19382643699646,-0.11829520761966705,1.7176941633224487,-0.6192948818206787,1.6271271705627441,0.004765532445162535,0.26269516348838806,0.7362556457519531
weights btw layer0 to layer1,-1.5560510158538818,0.3342422842979431,0.5488241314888,-0.7083489298820496,0.49076032638549805,0.48098132014274597,1.758274793624878,-0.19806307554244995,-0.8238056302070618,1.1148234605789185,1.129109263420105,2.766166925430298,-1.0836362838745117,-0.8271277546882629
