weights btw layer0 to layer1,1.0620254278182983,-0.3824625611305237,-0.2332567423582077,-0.5053232908248901,0.68296879529953,-0.015547683462500572,0.014268510043621063,0.03184128925204277,0.5205939412117004,-1.7583359479904175,0.46982237696647644,1.208268642425537,-0.956596851348877,-0.1503794640302658,-0.7301329970359802,0.45652875304222107,0.7877886891365051,1.661024808883667,1.298252820968628,-0.5177429914474487,0.29964885115623474,1.5771234035491943,-0.3861812949180603,0.9231565594673157,0.24453836679458618,-0.7931421399116516,-0.5470454096794128,-0.14957629144191742
weights btw layer0 to layer1,-0.47673535346984863,-0.09782946109771729,-1.5700609683990479,-1.6029109954833984,0.3505190312862396,-0.8586614727973938,0.6937810778617859,0.020317351445555687,-0.28019005060195923,-0.5196075439453125,0.9205349683761597,0.5071037411689758,0.257661908864975,1.9897960424423218,1.0560721158981323,2.0335052013397217,2.5471856594085693,0.8126921057701111,-0.6823107600212097,-1.3200602531433105,0.30416104197502136,0.39813607931137085,0.5796722173690796,-1.0668494701385498,0.6425958871841431,-0.18787157535552979,-1.9555176496505737,-1.8619797229766846
weights btw layer0 to layer1,0.015915319323539734,-2.3518154621124268,2.5317883491516113,2.9461863040924072,-0.19538351893424988,-0.5079936981201172,-0.7306572198867798,0.6085625290870667,0.5190759897232056,0.11687313765287399,-0.522111177444458,-0.33878493309020996,1.8175840377807617,-0.4094727635383606,-0.5629022717475891,-0.5982440710067749,-0.17733252048492432,-0.8419245481491089,-0.002015837701037526,0.51363205909729,-1.358304738998413,0.07614263147115707,-1.274991750717163,-0.13837145268917084,1.1354302167892456,2.0502655506134033,-0.14145860075950623,-0.28022095561027527
weights btw layer0 to layer1,-0.8320018649101257,-1.723191261291504,-1.7281438112258911,0.37024348974227905,-0.34993669390678406,0.9415823221206665,-0.4278331696987152,-0.534879744052887,-0.360738605260849,0.1783832609653473,-0.8485057353973389,-0.336628794670105,-0.1071365624666214,2.463057041168213,1.1474473476409912,-1.9933887720108032,-0.7105410695075989,0.874086856842041,1.1852006912231445,-0.7160447835922241,-0.48003464937210083,-2.690075397491455,1.0054326057434082,-1.4106942415237427,0.2573218047618866,-1.3920502662658691,0.2277393788099289,0.33145269751548767
weights btw layer0 to layer1,-0.46046221256256104,0.20261946320533752,-0.9381300210952759,-1.6865297555923462,0.1000179797410965,-0.3878544569015503,0.0061171045526862144,-2.525115489959717,-0.007225769106298685,1.4289660453796387,-0.5247148275375366,-2.3801231384277344,0.03199341520667076,2.2814080715179443,-1.1286721229553223,0.4712369441986084,-0.5766091346740723,0.33263522386550903,-0.6803395748138428,0.5480099320411682,-1.2790035009384155,0.3809122145175934,-0.348990797996521,1.2761595249176025,2.13494610786438,-0.12558074295520782,0.36860474944114685,0.24699410796165466
weights btw layer0 to layer1,1.125622272491455,-0.24862875044345856,0.8775447010993958,0.5253994464874268,-0.09386790543794632,0.6805096864700317,0.9701423048973083,0.9365753531455994,-0.6182534098625183,0.7644559741020203,-0.22588248550891876,-1.5732659101486206,-1.33905827999115,-0.4830637276172638,-1.3634016513824463,0.518313467502594,-0.19411201775074005,1.4266175031661987,0.5616108775138855,-0.3362688422203064,0.221399188041687,-0.17550356686115265,1.9276230335235596,-0.8684403300285339,-0.7239812612533569,-0.7228837013244629,0.31710681319236755,-1.0936776399612427
weights btw layer0 to layer1,0.21718361973762512,-1.358836054801941,0.739617109298706,0.22744348645210266,-0.3764031231403351,-0.7896990776062012,1.9074428081512451,-0.5123526453971863,-1.8036493062973022,-0.47862544655799866,0.5141207575798035,-0.2576192021369934,-1.6376452445983887,-0.21174640953540802,1.0007996559143066,-0.05650243163108826,2.2885684967041016,-0.47016018629074097,-1.1327065229415894,-1.547432541847229,-2.3909199237823486,-0.28337618708610535,-0.6521772146224976,1.2512331008911133,-0.6087149977684021,0.7959198951721191,0.9316278696060181,-0.8501462936401367
weights btw layer0 to layer1,-0.7483713030815125,-0.8673305511474609,1.5333499908447266,-0.8143083453178406,1.0113130807876587,-1.4739075899124146,-0.3644676208496094,-0.9379622340202332,-0.2661532163619995,-0.2881517708301544,1.314797282218933,0.44645124673843384,0.052981384098529816,0.1337740272283554,2.174103021621704,1.461765170097351,1.0345690250396729,0.6373748183250427,0.6129646301269531,-0.29651886224746704,1.4851081371307373,1.234134554862976,-1.536341905593872,0.7921568751335144,-0.7139245867729187,-1.4096331596374512,-0.8120301961898804,0.48488911986351013
weights btw layer0 to layer1,-0.3915857672691345,-0.8146287202835083,0.2144082933664322,0.4321872293949127,0.3170926868915558,-0.6109899878501892,1.5213568210601807,-0.3061802089214325,0.0047747413627803326,-0.48289260268211365,-0.9659743309020996,-1.578323245048523,-0.2849659323692322,-0.10138669610023499,-0.6642141938209534,-1.359428882598877,-0.24018330872058868,-0.19712108373641968,0.6172484159469604,-0.681207001209259,0.29784098267555237,-1.1352423429489136,0.011311987414956093,1.7483872175216675,-1.2974934577941895,0.043567828834056854,-0.6995023488998413,0.35170844197273254
weights btw layer0 to layer1,1.0357223749160767,-1.2039003372192383,2.332566261291504,0.07970181852579117,1.042401671409607,-1.0197405815124512,-0.8920265436172485,1.1586430072784424,-1.6111615896224976,-0.5277276635169983,-0.38138484954833984,1.2528001070022583,0.8448122143745422,-0.86572265625,-1.5753298997879028,-1.8591217994689941,1.2137244939804077,-0.7662790417671204,0.4340907037258148,0.12845288217067719,1.3288941383361816,3.1232850551605225,-0.6880776286125183,0.16124510765075684,-2.4041588306427,1.0367258787155151,0.19498664140701294,-0.8276268839836121
