0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.403070430703933624e+01 0.000000000000000000e+00 3.377058963035241845e+01 3.080227412687510480e+01 3.019605130564857731e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.868516084943458111e+01 3.214295848240040243e+01 0.000000000000000000e+00 3.408589012842399768e+01 0.000000000000000000e+00 3.664580847243594519e+01
0.000000000000000000e+00 2.902113517012043431e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.333280906412883837e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.556634012911425202e+01 0.000000000000000000e+00 3.689932228961976790e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.323580471634195277e+01 3.165690283487274925e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.486516476419107846e+01 0.000000000000000000e+00 2.890560698753862212e+01 0.000000000000000000e+00 3.505300956902446075e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.234920247966985585e+01 0.000000000000000000e+00 2.961352893540965070e+01 3.196920568167056587e+01 0.000000000000000000e+00 3.385944812682014771e+01
3.680403127573612920e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.892454312059222588e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.730610549447373359e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.606392095491952432e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.544279790616430148e+01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.315788234891467567e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.709567220632284545e+01 0.000000000000000000e+00 3.114895656345504804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.276245844071851110e+01 3.286459341576964022e+01 3.189783324859183011e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.751042283916395803e+01 3.502007589707973523e+01 0.000000000000000000e+00 3.544323121756570316e+01 0.000000000000000000e+00 3.221237276132995220e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.844710175211943337e+01 0.000000000000000000e+00 3.237687089964242659e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.178761220725158410e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.490643802228261450e+01 0.000000000000000000e+00 3.068364114696892386e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.251915295136829087e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.854649417802485800e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.156182152641666505e+01 3.464051195312280385e+01 0.000000000000000000e+00 3.291327506967462568e+01 0.000000000000000000e+00
2.954786376629350286e+01 0.000000000000000000e+00 3.197916104409156191e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.383175017204777646e+01 3.509828823043160639e+01 0.000000000000000000e+00 3.900856377084760140e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.426620621515497334e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.160492899193376104e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.499792996004215695e+01 3.553911772169576011e+01 3.468107402738276335e+01 0.000000000000000000e+00 3.561847151273156697e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.542993280985981386e+01 0.000000000000000000e+00 3.421861542888734675e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.569678859941855364e+01
0.000000000000000000e+00 3.192149985057283246e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.187776169525302450e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.271074434964824462e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
